doi,title,year,axis_score,lex_score,eff_count,acc_count,pole_assignment
10.61801/auoc-sp.2022.04,THE LIMITS OF THE EU’S NORMATIVE POWER ON INTERNATIONAL CLIMATE CHANGE MITIGATION EFFORTS. CASE-STUDY: THE INTERACTION WITH THE PEOPLE’S REPUBLIC OF CHINA,2022,-0.23368677,-0.03620768708491044,0,0,accountability
10.64534/commer.2022.098,Heterogeneous Effects of Economic Policy Uncertainty and Financial Development on Global Renewable Energy Consumption,2022,0.1325606,0.029352099777273905,0,0,efficiency
10.7176/iags/97-04,From The Global Warming to Global Chaos,2022,-0.14634989,-0.05955732987334013,0,0,accountability
10.7176/rjfa/13-24-06,"Challenges, Effects, Coping Strategies, and Measures of Financing Agriculture: Socio-dynamics of Conventional and Islamic Sources of Finance in Kaduna State, Nigeria",2022,0.08342108,0.015496371988253991,0,0,efficiency
10.7189/jogh.12.01004,COP27 Climate Change Conference: Urgent action needed for Africa and the world,2022,-0.27045453,-0.1411552114066001,0,0,accountability
10.7302/6119,"Data Fusion, Hedonic Pricing, and Blockchains: Lowering Investment Barriers for Sustainable Infrastructure",2022,0.137104,0.062302224771607684,2,0,efficiency
10.7736/jkspe.021.104,The Suitability of Substructures of the Offshore Wind Power Complex,2022,0.07291282,0.02226512073736867,0,0,efficiency
10.7765/9781526159878.00019,Notes,2022,0.07059123,-0.004004643554117193,0,0,efficiency
10.7861/clinmed.ed.22.6.2,COP27 Climate Change Conference: urgent action needed for Africa and the world,2022,-0.2668746,-0.13054622338640837,0,0,accountability
10.9707/1944-5660.1633,Leveraging Foundation Balance Sheets for Greater Impact: Piloting a Pooled Guarantee Program,2022,0.20243111,0.055166885219624616,1,0,efficiency
10.9770/szv.2022.1(1),ADJUSTING INSTITUTIONAL ENVIRONMENT OF BANKS TO CLIMATE CHANGE AND RISKS,2022,0.17764908,0.04910990134787332,1,0,efficiency
,Addressing Climate Change Impacts on Health,2022,-0.24730557,-0.05662281456744833,2,0,accountability
,"Brazilian Clean Development Mechanism projects: a characterization from regional, sectoral and economic aspects",2022,-0.20213878,-0.009172325073556777,0,0,accountability
,Catalyzing climate finance to support a low-carbon transition,2022,-0.0020753331,0.04770311632361858,0,1,accountability
,Green Budgeting: France and Italy Practices,2022,0.19681598,0.041953574598934194,0,0,efficiency
,La gouvernance du risque climatique; Aspects juridiques et financiers,2022,0.11478163,0.015897192734418576,0,0,efficiency
,"Technical, economic and environmental feasibility analysis of an energy efficiency project associated with distributed generation",2022,0.17182466,-0.001609005025026122,0,0,efficiency
,The Coldest Year of the Rest of their Lives:Protecting Children from the Escalating Impacts of Heatwaves,2022,-0.06427783,-0.0497608377851564,0,0,accountability
,The Financial Side of Energy Markets in the Low-Carbon Transition:RSC Working Paper 2022/50,2022,0.21855114,0.04796898696148581,0,0,efficiency
10.1007/978-3-030-78201-6_1,The New Politics of Numbers: An Introduction,2022,0.075020984,-0.01070101390831196,1,0,efficiency
10.1007/978-3-031-18560-1_23,Blended finance for agriculture: exploring the constraints and possibilities of combining fi nancial instruments for sustainable transitions,2022,0.2700088,0.11550665689364624,1,1,efficiency
10.1007/978-94-6265-507-2_1,Chapter 1 - Emergence of International Environmental Law: A Brief History from the Stockholm Conference to Agenda 2030,2022,-0.037519816,-0.013539360853156261,0,0,accountability
10.1007/978-94-6265-527-0_1,Chapter 1 - Global Solidarity and Common but Differentiated Responsibilities,2022,0.002200745,-0.03308895776592245,0,0,efficiency
10.1007/978-94-6265-527-0_7,Chapter 7 - Are Unilateral Trade Measures in the Climate Crisis the End of Differentiated Responsibilities? The Case of the EU Carbon Border Adjustment Mechanism (CBAM),2022,-0.044616718,-0.01863587165917198,0,0,accountability
10.1007/978-94-6265-527-0_9,Chapter 9 - Common but Differentiated Responsibilities and Respective Capabilities as a Guiding Principle in International Health Law in Times of Pandemics,2022,-0.055634033,-0.07180843222669632,0,0,accountability
10.1007/978-981-16-3195-5_36,Sinking or not? An Indonesian Approach to Prevent the Rise of Sea Levels Due to Global Warming,2022,-0.15861557,-0.04048260373401737,0,0,accountability
10.1007/978-981-19-0742-5_1,Chapter 1 - Climate Change and International Response,2022,-0.27355585,-0.05797443144619706,0,0,accountability
10.1007/978-981-19-0782-1_5,Chapter 5 - Economics and Disability Rights: Inclusive Sustainability,2022,-0.1507789,-0.02141715898112051,0,0,accountability
10.1007/978-981-19-1987-9_10,Litigating for Climate Justice–Chasing a Chimera?,2022,-0.16107935,-0.07217000491978445,0,1,accountability
10.1007/978-981-19-1987-9_13,Can the Global South Count on the U.S. Climate Movement? Support for Compensatory Climate Justice Among U.S. Climate Change Protesters,2022,-0.13565552,-0.09805738271658931,1,1,accountability
10.1007/978-981-19-1987-9_8,Reflections of the Climate Justice Framework in Public Policies: The Bangladesh Perspective,2022,-0.20492554,-0.08565559213397417,0,1,accountability
10.1007/978-981-19-6422-0_10,The International Progress of Making Concerted Efforts to Promote Climate Action and Sustainable Development,2022,-0.08550002,-0.007723785435151713,0,0,accountability
10.1016/j.rser.2022.112405,Evolution of green finance and its enablers: A bibliometric analysis,2022,0.42186254,0.07188478266355736,1,0,efficiency
10.1017/9781108919166.003,1 - Understanding ‘Distributed Ledger Technology’ and Its Potential as a Disruptive Technology for Climate Action,2022,-0.016059514,0.00423181294462127,0,0,accountability
10.1051/nss/2022016,Repères et caractéristiques épistémiques de la justice climatique,2022,-0.19824538,-0.029068489924986483,1,0,accountability
10.1080/17565529.2022.2065236,Does development assistance reduce climate vulnerability in developing countries? an empirical investigation,2022,-0.15542534,-0.02709050745380411,0,1,accountability
10.1177/03063127221134275,When you wish upon a (GWP) star: Environmental governance and the reflexive performativity of global warming metrics,2022,0.0027569793,-0.011494393610361527,0,0,efficiency
10.15531/ksccr.2022.13.5.567,"Policy Integration Approach to Addressing Climate Change, Sustainable Development, and the COVID-19 Pandemic: At the Center of Mechanisms under the UNFCCC",2022,-0.09729114,-0.029666270844172348,0,0,accountability
10.1596/37797,Remarks by World Bank Group President David Malpass at the Seventh Ministerial Meeting of the Coalition of Finance Ministers for Climate Action,2022,-0.079613775,0.06493901678037738,1,0,accountability
10.1596/38173,Remarks by World Bank Group President David Malpass at the Eighth Ministerial Meeting of the Coalition of Finance Ministers for Climate Action – Annual Meetings 2022,2022,-0.15612139,-0.0021905169999438447,0,0,accountability
10.3389/fenvs.2021.778254,"Climate-Related Development Finance, Energy Structure Transformation and Carbon Emissions Reduction: An Analysis From the Perspective of Developing Countries",2022,-0.18221761,-0.016943334194324693,0,0,accountability
10.3390/en15124436,Developing Countries in the Lead: A Bibliometric Approach to Green Finance,2022,0.46036994,0.06204661292066017,1,0,efficiency
10.3390/su141610003,"Breaking the Negative Feedback Loop of Disaster, Conflict, and Fragility: Analyzing Development Aid by Japan and South Korea",2022,-0.00994895,-0.03487015625281967,0,0,accountability
10.3934/gf.2022004,Carbon Accounting: A Systematic Literature Review and Directions for Future Research,2022,-0.13618988,-0.003450396687925507,0,0,accountability
10.4018/ijisscm.304090,An Investment and Loan Financing Decision Equilibrium in Supply Chain,2022,0.5643004,0.05768954748207269,0,1,efficiency
10.4337/9781784715656.00015,"20 years of adaptation finance: taking stock of origins, destinations and determinants of allocation",2022,0.042704277,-0.007037409311251412,0,0,efficiency
10.48550/arxiv.2211.16947,"Using Text Classification with a Bayesian Correction for Estimating
  Overreporting in the Creditor Reporting System on Climate Adaptation Finance",2022,0.023060035,-0.0005199300868679018,0,1,efficiency
10.5194/os-18-1-2022,"Plastics in the Indian Ocean – sources, transport, distribution, and impacts",2022,0.017594337,-0.015153141857402547,0,0,efficiency
10.1111/gcb.15513,Getting the message right on nature‐based solutions to climate change,2021,-0.05561446,-0.03902664206737194,0,0,accountability
10.1146/annurev-financial-102620-103311,Climate Finance,2021,0.08647879,0.041672229198229174,0,0,efficiency
10.1002/smj.3313,Shareholder activism and firms' voluntary disclosure of climate change risks,2021,-0.010912616,0.015026012808327289,0,0,accountability
10.1186/s40066-021-00318-5,Impact of climate change on biodiversity and food security: a global perspective—a review article,2021,-0.23195422,-0.047393223622440125,0,0,accountability
10.3390/en14248240,Renewable Energy in the Sustainable Development of Electrical Power Sector: A Review,2021,0.105126016,0.032321089203717644,0,0,efficiency
10.1093/rfs/hhab037,Get Real! Individuals Prefer More Sustainable Investments,2021,0.26909363,0.033976547881046815,0,0,efficiency
10.1080/20430795.2020.1870202,"A review of studies on green finance of banks, research gaps and future directions",2021,0.5823021,0.13440728930990228,0,0,efficiency
10.1111/gcb.15873,Land‐based measures to mitigate climate change: Potential and feasibility by country,2021,-0.06608209,0.005459546064295757,1,1,accountability
10.1093/rfs/hhab032,Climate Change and Long-Run Discount Rates: Evidence from Real Estate,2021,0.127127,0.012573618640046996,0,0,efficiency
10.1016/j.bir.2021.07.006,Does green finance really deliver what is expected? An empirical perspective,2021,-0.0060546286,0.0798552428491943,0,0,accountability
10.3390/agriculture11030192,Challenges of Smallholder Farming in Ethiopia and Opportunities by Adopting Climate-Smart Agriculture,2021,0.028633427,-0.006503475456385878,0,0,efficiency
10.3390/w13162151,Coastal Adaptation to Climate Change and Sea-Level Rise,2021,-0.1941016,-0.06711750574440047,0,0,accountability
10.1080/14693062.2020.1871313,Climate finance policy in practice: a review of the evidence,2021,0.18489419,0.12919565860379456,4,1,efficiency
10.3390/su131810165,Factors Affecting the Sustainability Performance of Financial Institutions in Bangladesh: The Role of Green Finance,2021,0.5457205,0.1518082285924772,0,0,efficiency
10.1186/s12302-021-00552-5,Handling climate change education at universities: an overview,2021,0.11211197,-0.0015561876109388417,0,0,efficiency
10.3389/fclim.2021.710546,The Role of Blue Carbon in Climate Change Mitigation and Carbon Stock Conservation,2021,-0.1353333,-0.023361674586783194,0,0,accountability
10.1038/s41893-021-00803-6,Mapping the irrecoverable carbon in Earth’s ecosystems,2021,-0.19257075,-0.0458616734877247,0,0,accountability
10.1080/14693062.2021.2013155,Assessing the rapidly-emerging landscape of net zero targets,2021,-0.15177698,-0.015794214410737202,0,0,accountability
10.5194/essd-13-447-2021,Synthesis of global actual evapotranspiration from 1982 to 2019,2021,0.022362087,-0.026806539362044874,0,0,efficiency
10.3390/su13105719,Analyzing the Characteristics of Green Bond Markets to Facilitate Green Finance in the Post-COVID-19 World,2021,0.37950322,0.22744003535062682,5,0,efficiency
10.1002/wene.422,Beyond technology transfer: Innovation cooperation to advance sustainable development in developing countries,2021,0.06162651,-0.005064517132980663,0,0,efficiency
10.1007/s11846-021-00484-7,Do sustainable institutional investors contribute to firms’ environmental performance? Empirical evidence from Europe,2021,0.15199472,0.04463991316854814,0,1,efficiency
10.3390/agronomy11061096,Climate-Smart Agriculture on Small-Scale Farms: A Systematic Literature Review,2021,-0.021434713,0.015250942139980624,1,0,accountability
10.3386/w28510,Global Pricing of Carbon-Transition Risk,2021,0.0033410154,0.017606807845015057,0,0,efficiency
10.3390/su13020795,Green Finance Development in Bangladesh: The Role of Private Commercial Banks (PCBs),2021,0.3561105,0.0683051497985068,0,1,efficiency
10.5267/j.ijdns.2021.10.006,"The effect of digital marketing, digital finance and digital payment on finance performance of Indonesian SMEs",2021,0.33173776,0.04913398823662519,0,0,efficiency
10.3390/land10020201,Restoring the Unrestored: Strategies for Restoring Global Land during the UN Decade on Ecosystem Restoration (UN-DER),2021,-0.16237746,0.003003844259532025,0,0,accountability
10.3390/en14020373,The Impact of the Government Policy on the Energy Efficient Gap: The Evidence from Ukraine,2021,0.25939003,0.0678702594948728,0,0,efficiency
10.1007/s11205-021-02685-9,Energy Poverty and Low Carbon Just Energy Transition: Comparative Study in Lithuania and Greece,2021,-0.05323502,0.0014693417778782365,0,0,accountability
10.1002/wcc.709,Climate finance governance: Fit for purpose?,2021,0.09415662,0.029808725006600333,1,0,efficiency
10.1007/s11356-021-15023-w,RETRACTED ARTICLE: Testing role of green financing on climate change mitigation: Evidences from G7 and E7 countries,2021,-0.015478317,0.04880517177375524,0,0,accountability
10.3390/su13073754,Research on the Environmental Effect of Green Finance Policy Based on the Analysis of Pilot Zones for Green Finance Reform and Innovations,2021,0.36561322,0.08632888108594482,0,0,efficiency
10.1007/s11629-020-6221-1,"A review of modern treeline migration, the factors controlling it and the implications for carbon storage",2021,-0.04302888,-0.027183442789846555,0,0,accountability
10.29219/fnr.v65.7686,"Unlocking the potential for achievement of the UN Sustainable Development Goal 2 – ‘Zero Hunger’ – in Africa: targets, strategies, synergies and challenges",2021,-0.08958833,-0.0006291279528141949,0,0,accountability
10.1146/annurev-environ-012220-010228,"Forests and Sustainable Development in the Brazilian Amazon: History, Trends, and Future Prospects",2021,-0.06549427,-0.009399362719413662,1,0,accountability
10.3390/f12030303,Agroforestry to Achieve Global Climate Adaptation and Mitigation Targets: Are South Asian Countries Sufficiently Prepared?,2021,0.061910488,-0.027595447651281985,0,0,efficiency
10.3390/su13041904,A Review of the Recent Developments of Green Banking in Bangladesh,2021,0.48341814,0.10848134718011697,0,0,efficiency
10.1146/annurev-financial-101320-062446,Social Finance,2021,0.21706852,0.042858077764836064,0,0,efficiency
10.3390/su13042396,A Comprehensive Review on Developments in Electric Vehicle Charging Station Infrastructure and Present Scenario of India,2021,-0.020555187,0.019018081061395575,0,0,accountability
10.3390/su13084305,Transforming Food Systems in Africa under Climate Change Pressure: Role of Climate-Smart Agriculture,2021,-0.116185635,-0.004816142866575799,2,0,accountability
10.1111/nph.17269,Increasing climatic sensitivity of global grassland vegetation biomass and species diversity correlates with water availability,2021,-0.018190693,-0.014275851071239964,0,0,accountability
10.3390/en14217033,Review of Renewable Energy Potentials in Indonesia and Their Contribution to a 100% Renewable Electricity System,2021,0.04950755,0.029121419173917154,0,0,efficiency
10.18520/cs/v120/i8/1368-1373,Relationship of Physiological Plant Functional Traits With Soil Carbon Stock in The Temperate Forest of Garhwal Himalaya,2021,-0.11201453,0.007804148653230328,0,0,accountability
10.1098/rsta.2021.0106,The added value of satellite observations of methane forunderstanding the contemporary methane budget,2021,-0.1330193,-0.008028027134597403,0,0,accountability
10.3390/su13063507,The Drivers of Green Investment: A Bibliometric and Systematic Review,2021,0.31414682,0.0852476726377797,0,0,efficiency
10.1016/j.resenv.2021.100043,Unlocking climate finance potential and policy barriers—A case of renewable energy and energy efficiency in Sub-Saharan Africa,2021,0.06252314,0.05015102737589447,0,0,efficiency
10.3389/fenvs.2021.733349,Does Environmental Policy Promote Energy Efficiency? Evidence From China in the Context of Developing Green Finance,2021,0.47003388,0.10087589842234101,0,0,efficiency
10.3390/land10020141,Spatiotemporal Analysis of Land Use Patterns on Carbon Emissions in China,2021,-0.027068306,0.007386183751547783,0,0,accountability
10.3390/app11125397,BIM-Based Research Framework for Sustainable Building Projects: A Strategy for Mitigating BIM Implementation Barriers,2021,0.16159175,0.033026875383996894,0,0,efficiency
10.1017/9781108989381,Public Banks,2021,0.3445289,0.05259253268239298,0,0,efficiency
10.1017/ajil.2021.9,Climate Change Mitigation as an Obligation Under Human Rights Treaties?,2021,-0.3241822,-0.05950052202885554,0,0,accountability
10.3389/fclim.2021.672996,Who Is Paying for Carbon Dioxide Removal? Designing Policy Instruments for Mobilizing Negative Emissions Technologies,2021,-0.16621113,0.049794480458000515,2,0,accountability
10.1186/s13717-021-00283-8,Stand structure and species diversity regulate biomass carbon stock under major Central Himalayan forest types of India,2021,-0.061394926,0.0009701579039179103,0,1,accountability
10.1038/s41558-021-01222-3,Contextualizing cross-national patterns in household climate change adaptation,2021,-0.08840242,-0.011710822671776137,1,0,accountability
10.3390/su13084223,Influences of Climate Change on Tourism Development in Small Pacific Island States,2021,-0.17764595,-0.05508531468277707,0,0,accountability
10.1080/2157930x.2021.1989647,Innovation in developing countries: examining two decades of research,2021,0.17235371,-0.005903330049865259,0,0,efficiency
10.3390/en14051328,A Carbon Price Prediction Model Based on the Secondary Decomposition Algorithm and Influencing Factors,2021,-0.052650515,0.01706564511425257,0,0,accountability
10.1109/access.2021.3054771,Integration of Internet-of-Things With Blockchain Technology to Enhance Humanitarian Logistics Performance,2021,0.13004981,0.02376799550007823,0,0,efficiency
10.3386/w28940,Dissecting Green Returns,2021,0.5363719,0.12110560812757634,2,0,efficiency
10.3390/su13073656,Climate Change Mitigation Pathways for the Aviation Sector,2021,-0.09291962,0.010963418373864255,0,0,accountability
10.3390/en14217303,Pitfalls of the EU’s Carbon Border Adjustment Mechanism,2021,-0.19055647,-0.02523116332929492,0,0,accountability
10.3390/joitmc7020107,Green Innovation in Environmental Complexity: The Implication of Open Innovation,2021,0.18643506,0.07183189476261263,0,0,efficiency
10.1080/03085147.2021.1860335,"Decarbonizing capital: Investment, divestment and the qualification of carbon assets",2021,0.2354305,0.14780111004098145,2,1,efficiency
10.3390/en14020411,Climate Policy Imbalance in the Energy Sector: Time to Focus on the Value of CO2 Utilization,2021,-0.1435422,0.012400041525593288,0,0,accountability
10.3390/su13137148,An Examination of Green Credit Promoting Carbon Dioxide Emissions Reduction: A Provincial Panel Analysis of China,2021,0.31393236,0.060518117356348586,0,0,efficiency
10.1155/2021/2633021,The Impact of Green Finance Development on China’s Energy Structure Optimization,2021,0.39582953,0.11380054054748395,0,0,efficiency
10.1155/2021/6698122,Research on the Application of Blockchain in Smart Healthcare: Constructing a Hierarchical Framework,2021,0.19729154,0.0026527903378322226,0,0,efficiency
10.1109/access.2021.3085982,User Interface of Blockchain-Based Agri-Food Traceability Applications: A Review,2021,0.26432735,-0.0019182298776571124,0,0,efficiency
10.17645/pag.v9i1.3615,"Assessing African Energy Transitions: Renewable Energy Policies, Energy Justice, and SDG 7",2021,-0.019148674,-0.02920651748334833,0,0,accountability
10.1787/bab63915-en,No net zero without SMEs,2021,0.1779086,0.03768884748064602,0,0,efficiency
10.3390/app11062648,Gulf Cooperation Council Countries’ Climate Change Mitigation Challenges and Exploration of Solar and Wind Energy Resource Potential,2021,-0.17611594,-0.01934823606374291,0,0,accountability
10.3390/en14133760,"Net Zero Energy Buildings: Variations, Clarifications, and Requirements in Response to the Paris Agreement",2021,-0.035200316,-0.007751385358385344,0,0,accountability
10.1016/j.worlddev.2020.105347,Leveraging private investment to expand renewable power generation: Evidence on financial additionality and productivity gains from Uganda,2021,-0.0031934194,0.029444409102651052,1,0,accountability
10.1016/s2468-2667(21)00207-3,Tracking progress on health and climate change in Europe,2021,-0.22577518,-0.07501738296086209,0,0,accountability
10.1080/15487733.2021.1999079,Green financing for global energy sustainability: prospecting transformational adaptation beyond Industry 4.0,2021,0.17746651,0.06789478869620708,0,0,efficiency
10.24148/wp2021-23,Pricing Poseidon: Extreme Weather Uncertainty and Firm Return Dynamics,2021,0.14244364,0.010564750639043836,0,0,efficiency
10.3389/ffgc.2021.618401,Carbon and Beyond: The Biogeochemistry of Climate in a Rapidly Changing Amazon,2021,-0.14806505,-0.023928009387575385,0,0,accountability
10.5547/01956574.43.2.atri,Carbon Intensity and the Cost of Equity Capital,2021,0.096082896,0.021643863429443272,0,1,efficiency
10.1088/1748-9326/abfcf9,Ensuring that offsets and other internationally transferred mitigation outcomes contribute effectively to limiting global warming,2021,-0.092429325,-0.021460040632439125,0,0,accountability
10.1186/s13021-021-00175-6,"Effects of tree species diversity and stand structure on carbon stocks of homestead forests in Maheshkhali Island, Southern Bangladesh",2021,0.03418596,-0.014336183302876771,0,0,efficiency
10.3389/fenrg.2021.684234,An Overview on the Conversion of Forest Biomass into Bioenergy,2021,-0.0001850538,-0.005361883407505629,0,0,accountability
10.3389/fsufs.2021.675818,Disentangling Challenges to Scaling Alternate Wetting and Drying Technology for Rice Cultivation: Distilling Lessons From 20 Years of Experience in the Philippines,2021,0.008631948,0.0023049126129010707,0,0,efficiency
10.5751/es-12816-260436,Climate change risks and adaptation options for Madagascar,2021,-0.14280999,-0.04093488743442715,0,0,accountability
10.1007/s10272-021-1011-8,"Green Finance in Europe — Strategy, Regulation and Instruments",2021,0.27084908,0.047646893794171134,0,0,efficiency
10.1145/3411764.3445655,Algorithmic Food Justice: Co-Designing More-than-Human Blockchain Futures for the Food Commons,2021,0.11297198,-0.043627886545822524,0,0,efficiency
10.3386/w28472,"The Economics of Immense Risk, Urgent Action and Radical Change: Towards New Approaches to the Economics of Climate Change",2021,-0.102627754,-0.021752024242350673,0,0,accountability
10.3386/w29288,The Asymmetry in Responsible Investing Preferences,2021,0.16874185,0.020340878405839237,0,0,efficiency
10.1080/09538259.2021.1898110,A Dynamic Theory of Public Banks (and Why it Matters),2021,0.3099645,0.04335154161314111,0,0,efficiency
10.1111/ddi.13431,Trait‐based projections of climate change effects on global biome distributions,2021,-0.1410564,-0.023434035181262733,0,0,accountability
10.1088/1748-9326/ac0f25,An emerging GHG estimation approach can help cities achieve their climate and sustainability goals,2021,0.050441846,-0.034073363842891974,0,1,efficiency
10.1146/annurev-financial-071020-012008,Consumer Protection for Financial Inclusion in Low- and Middle-Income Countries: Bridging Regulator and Academic Perspectives,2021,0.28742602,0.00403296465127158,0,0,efficiency
10.1038/s41598-021-03188-w,Southeast Asian protected areas are effective in conserving forest cover and forest carbon stocks compared to unprotected areas,2021,0.03527389,-0.011445447052383591,0,0,efficiency
10.1057/s41301-021-00312-1,Reconfiguring Food Systems Governance: The UNFSS and the Battle Over Authority and Legitimacy,2021,-0.06156722,-0.03864888729035967,0,1,accountability
10.1787/03590fb7-en,Climate Finance Provided and Mobilised by Developed Countries: Aggregate Trends Updated with 2019 Data,2021,-0.1183165,0.012974733653969214,2,0,accountability
10.3389/fenvs.2021.761736,Carbon Neutrality Policies and Technologies: A Scientometric Analysis of Social Science Disciplines,2021,-0.1239461,0.0049886231669326155,0,0,accountability
10.1155/2021/3863530,Spatial Variability and Temporal Trends of Climate Change in Southwest Ethiopia: Association with Farmers’ Perception and Their Adaptation Strategies,2021,-0.1777027,-0.010146776886598326,0,0,accountability
10.1088/1748-9326/ac0c43,A comparative analysis of green financial policy output in OECD countries,2021,0.11051707,0.07172546654102128,0,0,efficiency
10.1103/physreve.103.052119,Extremal statistics for stochastic resetting systems,2021,0.010968406,0.012184695791719078,0,0,efficiency
10.1108/mscra-06-2020-0015,Capability components of supply chain resilience for readymade garments (RMG) sector in Bangladesh during COVID-19,2021,0.17822106,-0.001427935288453244,0,0,efficiency
10.18522/2073-6606-2021-19-2-105-113,Green finance and the economic threats during COVID-19 pandemic,2021,0.321973,0.12228091009713053,2,0,efficiency
10.3390/su13052847,A Multivariate VAR Model for Evaluating Sustainable Finance and Natural Resource Curse in West Africa: Evidence from Nigeria and Ghana,2021,0.20923854,0.0790963776417723,0,0,efficiency
10.3389/fenvs.2020.621846,Coupling Coordination and Spatiotemporal Dynamic Evolution Between Green Urbanization and Green Finance: A Case Study in China,2021,0.3548546,0.07591674863905028,0,0,efficiency
10.1126/sciadv.abe1470,How green can Amazon hydropower be? Net carbon emission from the largest hydropower plant in Amazonia,2021,0.08733671,-0.019632046083669804,0,0,efficiency
10.3389/fclim.2021.718240,Expanding Opportunities: A Framework for Gender and Socially-Inclusive Climate Resilient Agriculture,2021,-0.11629699,0.0080386580253805,0,0,accountability
10.1007/978-981-16-0680-9_2,A Framework for Climate Resilient Community-Based Adaptation,2021,-0.10013077,-0.017393426551968717,0,0,accountability
10.3389/fclim.2021.686516,"The Good Is Never Perfect: Why the Current Flaws of Voluntary Carbon Markets Are Services, Not Barriers to Successful Climate Change Action",2021,-0.13028403,-0.0008465324247035047,0,0,accountability
10.3390/en14217341,"Empirical Study on CO2 Emissions, Financial Development and Economic Growth of the BRICS Countries",2021,0.02168889,0.02538480216758518,0,0,efficiency
10.1038/s41558-021-01083-w,The climate consistency goal and the transformation of global finance,2021,-0.0012591071,-0.02184453348940413,0,0,accountability
10.1142/s1793930521000039,South Korea’s 2050 Carbon Neutrality Policy,2021,-0.006101098,0.06436903136511461,0,0,accountability
10.1002/wcc.756,"Equitable, effective, and feasible approaches for a prospective fossil fuel transition",2021,-0.031802822,-0.018754895554244463,0,1,accountability
10.1109/tem.2021.3094992,Lessons From Government Venture Capital Funds to Enable Transition to a Low-Carbon Economy: The U.K. Case,2021,0.16990173,0.04866788922555454,0,0,efficiency
10.1111/dpr.12582,Scaling up sustainable investment through blockchain‐based project bonds,2021,0.30807132,0.11984050308631596,1,0,efficiency
10.3390/jrfm14090446,The Determinants of Green Bond Issuance in the European Union,2021,0.5417361,0.2558435139885793,2,0,efficiency
10.5089/9781513590677.001,Climate Change in South Asia: Further Need for Mitigation and Adaptation,2021,-0.1467782,-0.03400186971143721,0,0,accountability
10.1080/14693062.2021.1927661,Global adaptation governance: how intergovernmental organizations mainstream climate change adaptation,2021,-0.16369751,-0.020425582760608702,0,0,accountability
10.1080/14693062.2021.1969883,Countries’ commitments to soil organic carbon in Nationally Determined Contributions,2021,-0.08593696,-0.020898632181652367,1,0,accountability
10.11647/obp.0265,Negotiating Climate Change in Crisis,2021,-0.34080288,-0.05005108482430424,0,0,accountability
10.21511/ppm.19(1).2021.05,SDGs and the ability to manage change within the European green deal: The case of Ukraine,2021,0.13799296,0.052358815261990446,0,0,efficiency
10.3389/frsc.2021.705185,Nature-Based Solutions for Co-mitigation of Air Pollution and Urban Heat in Indian Cities,2021,-0.056596454,-0.02918079197483749,0,0,accountability
10.3390/su13052819,ASEAN’s Energy Transition towards Cleaner Energy System: Energy Modelling Scenarios and Policy Implications,2021,-0.027616907,0.009949177456870274,0,1,accountability
10.1002/wcc.722,Climate mitigation policies and the potential pathways to conflict: Outlining a research agenda,2021,-0.21865702,-0.029938035986258733,0,1,accountability
10.1017/sus.2021.25,Ten new insights in climate science 2021: a horizon scan,2021,-0.13986017,-0.054479450511498224,0,1,accountability
10.1038/s41598-021-87376-8,Sustained sustainable development actions of China from 1986 to 2020,2021,0.12702358,0.021835957903475183,0,0,efficiency
10.1039/d1ee00746g,Delivering low-carbon electricity systems in sub-Saharan Africa: insights from Nigeria,2021,-0.04051104,-0.05359119914000565,0,1,accountability
10.1108/ijccsm-10-2020-0108,Assessing the impacts of climate change to financial stability: evidence from China,2021,-0.019695159,0.005049927054234562,0,0,accountability
10.1108/sampj-04-2019-0157,Determinants of climate financing and the moderating effect of politics: evidence from Bangladesh,2021,0.14116926,0.07782961620508923,0,0,efficiency
10.3390/su13020860,"Clean Development, Energy Substitution, and Carbon Emissions: Evidence from Clean Development Mechanism (CDM) Project Implementation in China",2021,-0.18412699,-0.0369453781436871,0,0,accountability
10.3390/su132313281,Carbon Emissions and Firm Performance: Evidence from Financial and Non-Financial Firms from Selected Emerging Economies,2021,0.097000025,0.03407494067057873,0,1,efficiency
10.1371/journal.pone.0249573,"Challenges during the execution, results, and monitoring phases of ecological restoration: Learning from a country-wide assessment",2021,0.02803817,0.001083438198348898,0,0,efficiency
10.1126/sciadv.abg8068,Achieving consensus in multilateral international negotiations: The case study of the 2015 Paris Agreement on climate change,2021,-0.15467694,-0.03174223214614836,0,0,accountability
10.1371/journal.pone.0245965,"Genetic diversity of native and cultivated Ugandan Robusta coffee (Coffea canephora Pierre ex A. Froehner): Climate influences, breeding potential and diversity conservation",2021,-0.121417135,-0.02077192258873336,0,0,accountability
10.3390/su13147694,Barriers to Overcome in Accelerating Renewable Energy Penetration in Bangladesh,2021,0.120740645,0.033075593699304816,0,0,efficiency
10.1017/ajil.2021.2,Rewarding in International Law,2021,-0.008554708,-0.019650323624055506,0,0,accountability
10.1109/tii.2021.3115576,Enabling Energy Trading in Cooperative Microgrids: A Scalable Blockchain-Based Approach With Redundant Data Exchange,2021,0.034125242,0.0008041558880634379,0,0,efficiency
10.1155/2021/9963404,Can Smart City Policy Facilitate the Low‐Carbon Economy in China? A Quasi‐Natural Experiment Based on Pilot City,2021,0.08171064,0.0299650069967934,0,0,efficiency
10.3390/su13179558,Reduction Effect and Mechanism Analysis of Carbon Trading Policy on Carbon Emissions from Land Use,2021,-0.019515347,0.011488285955519999,0,0,accountability
